Date,Actual_PnL,Historical_VaR_95,Historical_VaR_99,VC_VaR_95,VC_VaR_99,MC_VaR_95,MC_VaR_99,Hist_Breach_95,VC_Breach_95,MC_Breach_95,Hist_Breach_99,VC_Breach_99,MC_Breach_99
2022-10-03,33474.440572194064,27633.479654038765,44774.929450941105,27424.784459857998,38675.379305267066,27760.032593700525,37618.59614506898,False,False,False,False,False,False
2022-10-04,36574.15900562904,27633.479654038765,44774.929450941105,27535.3100951561,38866.91961692092,27915.788052608605,37890.76876500879,False,False,False,False,False,False
2022-10-05,4170.115651827078,27633.479654038765,44774.929450941105,27668.71601785312,39108.9620976041,28081.671792979356,39018.76284835923,False,False,False,False,False,False
2022-10-06,-4140.558577781706,27633.479654038765,44774.929450941105,27674.57748379446,39111.2666717348,28084.04633869982,39031.69307634978,False,False,False,False,False,False
2022-10-07,-33694.91234510404,27633.479654038765,44774.929450941105,27702.33303872584,39139.91679405717,28068.681043589735,38160.10896769588,True,True,True,False,False,False
2022-10-10,-9162.439363194108,29217.409388638782,44774.929450941105,28008.05325755288,39531.011863251704,28378.158880936448,38533.368848573846,False,False,False,False,False,False
2022-10-11,-15204.513279709287,29217.409388638782,44774.929450941105,28031.852727127192,39558.886736559114,28381.191977622977,38553.44753136331,False,False,False,False,False,False
2022-10-12,3969.3941023534967,29217.409388638782,44774.929450941105,28123.262275652512,39667.82583086007,28489.00032811383,38672.638416302376,False,False,False,False,False,False
2022-10-13,31430.43235198939,29217.409388638782,44774.929450941105,28124.02306653688,39649.57806936797,28529.05290456228,39522.33333792351,False,False,False,False,False,False
2022-10-14,-23933.533128744653,29217.409388638782,44774.929450941105,28208.896229754842,39797.07388931394,28610.13691143886,38823.43583280515,False,False,False,False,False,False
2022-10-17,38076.63869125129,29217.409388638782,44774.929450941105,28430.727765405332,40059.33434344287,28813.836470049646,39107.888021243314,False,False,False,False,False,False
2022-10-18,13365.095191596678,29217.409388638782,44774.929450941105,28581.73493428627,40320.245857630594,28999.695228062967,39364.53879444596,False,False,False,False,False,False
2022-10-19,-2730.014680136201,29217.409388638782,44774.929450941105,28572.07953508625,40324.69590427195,28994.89694843494,39376.31682299617,False,False,False,False,False,False
2022-10-20,-1326.5714070378576,29217.409388638782,44774.929450941105,28579.886754190484,40332.95139829677,29005.6959944619,39399.62537139112,False,False,False,False,False,False
2022-10-21,32263.695520424873,29217.409388638782,44774.929450941105,28564.29879197901,40316.047710939936,28986.78737493549,39395.91887834517,False,False,False,False,False,False
2022-10-24,9751.091285671255,29217.409388638782,44774.929450941105,28637.285641575592,40472.024559967474,29052.034132421446,39585.45207680329,False,False,False,False,False,False
2022-10-25,8681.809217330012,29217.409388638782,44774.929450941105,28637.272443945207,40472.08622641589,29060.38084060255,39593.31441621554,False,False,False,False,False,False
2022-10-26,-21570.61910448583,29217.409388638782,44774.929450941105,28609.659796611795,40450.26490952316,28943.586553290937,40117.51930239176,False,False,False,False,False,False
2022-10-27,-18866.698146874078,29217.409388638782,44774.929450941105,28800.698694492832,40660.3950293637,29251.713303345874,39778.90036225001,False,False,False,False,False,False
2022-10-28,21859.305089194255,29217.409388638782,44774.929450941105,28908.28390495442,40792.16825485641,29385.294447932432,40682.54352052883,False,False,False,False,False,False
2022-10-31,-9045.716605494745,29217.409388638782,44774.929450941105,28897.468314789134,40818.61468040147,29332.612375097146,39775.419024572715,False,False,False,False,False,False
2022-11-01,-13757.018226196562,29217.409388638782,44774.929450941105,28957.159837967312,40883.96610861818,29384.47225508156,39834.742875508105,False,False,False,False,False,False
2022-11-02,-31070.914606948107,29217.409388638782,44774.929450941105,29062.92181597069,41001.394927565736,29496.15291719228,39882.855515703675,True,True,True,False,False,False
2022-11-03,-20429.488060077707,29780.591408474786,44774.929450941105,29377.569652989143,41388.21581607467,29757.945899721995,40889.5810971976,False,False,False,False,False,False
2022-11-04,15282.590017855135,29780.591408474786,44774.929450941105,29547.433365901103,41587.215414473874,29981.540911482432,40510.41660989873,False,False,False,False,False,False
2022-11-07,7404.2585417865785,29780.591408474786,44774.929450941105,29532.007889433284,41590.95727177324,29949.159721615164,41109.18902137906,False,False,False,False,False,False
2022-11-08,1292.7811222898988,29780.591408474786,44774.929450941105,29528.76708923649,41589.988923272154,29970.52851051273,41081.90378870502,False,False,False,False,False,False
2022-11-09,-30661.989289211248,29780.591408474786,44774.929450941105,29409.988339969113,41451.42097799922,29838.161635521457,40944.06286457529,True,True,True,False,False,False
2022-11-10,73823.91584244974,30313.33890415989,44774.929450941105,29704.54603840512,41816.61162935689,30152.645286216557,41289.51298517507,False,False,False,False,False,False
2022-11-11,21949.236251460447,30313.33890415989,44774.929450941105,30432.72724231687,42956.8544323484,30862.70812269777,42438.46074649181,False,False,False,False,False,False
2022-11-14,-12401.338911958737,30313.33890415989,44774.929450941105,30439.29249540619,42999.48560950696,30871.17052880189,42463.26685214612,False,False,False,False,False,False
2022-11-15,4292.280277365612,30313.33890415989,44774.929450941105,30526.90038306974,43097.322860051274,30962.02452391716,42566.283953001686,False,False,False,False,False,False
2022-11-16,-7237.4598167371905,30313.33890415989,44774.929450941105,30522.934507990256,43094.18140885739,30957.18071175779,42566.39190300757,False,False,False,False,False,False
2022-11-17,-1486.3806905528083,30313.33890415989,44774.929450941105,30579.932562564663,43138.86977476202,30994.84406449636,42544.897367807265,False,False,False,False,False,False
2022-11-18,13.380474706725654,30313.33890415989,44774.929450941105,30563.82308935449,43121.409503694136,30976.191220745466,42543.54137212618,False,False,False,False,False,False
2022-11-21,-12223.13426844771,30313.33890415989,44774.929450941105,30564.262762566974,43121.84371054279,30967.70731260963,42464.733021664266,False,False,False,False,False,False
2022-11-22,15176.077719245284,30313.33890415989,44774.929450941105,30659.102403654968,43220.922459834605,31072.77346352743,42562.87424403871,False,False,False,False,False,False
2022-11-23,6718.630478212473,30313.33890415989,44774.929450941105,30642.741238032926,43222.319328705526,31057.981996995164,42557.98292086299,False,False,False,False,False,False
2022-11-25,-7609.614610108856,30313.33890415989,44774.929450941105,30364.274523212407,42887.15768488994,30768.84692929411,42234.43099660117,False,False,False,False,False,False
2022-11-28,-18196.45081883808,30313.33890415989,44774.929450941105,30425.441873049294,42939.60210485406,30841.697052173884,42295.10903257264,False,False,False,False,False,False
2022-11-29,-6201.697249739424,30313.33890415989,44774.929450941105,30540.113013713315,43077.456824285044,30764.413127590233,43181.53643697242,False,False,False,False,False,False
2022-11-30,36195.61386596722,30313.33890415989,44774.929450941105,30540.642082349073,43078.06160846364,30971.995601479157,43005.05246934915,False,False,False,False,False,False
2022-12-01,-5387.091860096166,30313.33890415989,44774.929450941105,30649.10686877428,43282.39095876679,30882.684133980765,43353.44630360698,False,False,False,False,False,False
2022-12-02,-6544.082037595889,30313.33890415989,44774.929450941105,30586.99266792665,43208.50474316541,30812.774891006015,43279.40096972434,False,False,False,False,False,False
2022-12-05,-21577.028615650874,30313.33890415989,44774.929450941105,30640.40080658463,43249.650123414685,30874.383372780714,43318.31680222508,False,False,False,False,False,False
2022-12-06,-20556.404975606587,30313.33890415989,44774.929450941105,30793.566745469103,43389.190601438975,31225.431407565928,42708.15297170258,False,False,False,False,False,False
2022-12-07,-4587.346430791306,30313.33890415989,44774.929450941105,30962.702071867647,43586.0556835848,31400.718100470727,42859.21768675397,False,False,False,False,False,False
2022-12-08,12985.995950736895,30313.33890415989,44774.929450941105,30966.311795842405,43590.04036076302,31408.762837590864,42866.23366358864,False,False,False,False,False,False
2022-12-09,-7367.912995655485,30313.33890415989,44774.929450941105,30967.218150852896,43595.33276772848,31375.98346452401,42927.24879620238,False,False,False,False,False,False
2022-12-12,19324.41561796061,30313.33890415989,44774.929450941105,30895.173171391885,43508.26001605432,31311.976830952786,42431.62838799829,False,False,False,False,False,False
2022-12-13,10385.841265077299,30313.33890415989,44774.929450941105,30854.33926911243,43493.37732046188,31235.552393372058,42413.77401680206,False,False,False,False,False,False
2022-12-14,-8557.697513858542,30313.33890415989,44774.929450941105,30852.31342607343,43484.06313027852,31229.87783747941,42422.758901818066,False,False,False,False,False,False
2022-12-15,-32078.863196334467,30313.33890415989,44774.929450941105,30771.96771613597,43385.91975088062,31188.00781228659,42762.83338493732,True,True,True,False,False,False
2022-12-16,-10607.943619159765,30886.898213966513,44774.929450941105,31030.453255273304,43713.13095429189,31437.04181654884,43039.94477218986,False,False,False,False,False,False
2022-12-19,-12200.145883460395,30886.898213966513,44774.929450941105,31007.217181924818,43685.006234344175,31427.562839601916,43001.17275197846,False,False,False,False,False,False
2022-12-20,4456.125543254796,30886.898213966513,44774.929450941105,31087.98311033807,43746.909676287294,31523.70028889151,43064.76435330059,False,False,False,False,False,False
2022-12-21,16659.45956757453,30886.898213966513,44774.929450941105,31094.83561207901,43747.36652478862,31522.66209548504,43077.841277965956,False,False,False,False,False,False
2022-12-22,-23125.76809847837,30886.898213966513,44774.929450941105,31089.340561231806,43762.91305971,31532.09118956143,43084.00425448006,False,False,False,False,False,False
2022-12-23,7901.189141433696,30886.898213966513,44774.929450941105,31292.06039853587,43991.38068599747,31711.369354202525,43341.00216153867,False,False,False,False,False,False
2022-12-27,-7675.514263636552,30886.898213966513,44774.929450941105,31269.452528044585,43974.09951913912,31662.304569528602,43336.24833749434,False,False,False,False,False,False
2022-12-28,-15052.960073424178,30886.898213966513,44774.929450941105,31297.572941301463,44005.56949383471,31700.563832203625,43379.87937061919,False,False,False,False,False,False
2022-12-29,20692.88622046613,30886.898213966513,44774.929450941105,31372.443941807258,44094.41737713903,31770.824691969123,43464.593726531144,False,False,False,False,False,False
2022-12-30,2404.546351114328,30886.898213966513,44774.929450941105,31352.676823111888,44107.13412694535,31763.335605605465,43456.74506615142,False,False,False,False,False,False
2023-01-03,-10671.144858970565,30886.898213966513,44774.929450941105,31345.368445012762,44065.621199008805,31770.333959077678,43422.99032976053,False,False,False,False,False,False
2023-01-04,-2750.287278201957,30886.898213966513,44774.929450941105,31416.564098625095,44142.89305987162,31687.702771773642,44231.944320048475,False,False,False,False,False,False
2023-01-05,-9060.447779339236,30886.898213966513,44774.929450941105,31289.586175361845,43990.7457455571,31680.500824853752,44031.31021431566,False,False,False,False,False,False
2023-01-06,25568.361478053124,30886.898213966513,44774.929450941105,31330.566173955493,44036.80868971652,31784.03001147033,43249.44652678238,False,False,False,False,False,False
2023-01-09,2039.1678252225774,30886.898213966513,44774.929450941105,31358.455027395266,44114.10763035939,31812.362227901955,43315.50093412898,False,False,False,False,False,False
2023-01-10,12256.809870803154,30886.898213966513,44774.929450941105,31343.70924151581,44099.73221327141,31780.012521191988,43990.18179308115,False,False,False,False,False,False
2023-01-11,25716.51226420231,30886.898213966513,44774.929450941105,31337.91154383117,44084.1904791155,31700.18349622742,43516.77042554995,False,False,False,False,False,False
2023-01-12,4233.162254376865,30886.898213966513,44774.929450941105,31365.811308258268,44161.557071635885,31607.436419525486,43389.183602329635,False,False,False,False,False,False
2023-01-13,14425.719652634889,30886.898213966513,44774.929450941105,31224.210666572733,43998.49204271662,31457.593134714054,43175.98447408737,False,False,False,False,False,False
2023-01-17,-4272.37220356349,30886.898213966513,44774.929450941105,31184.919546364592,43973.992229387724,31572.581003810028,43513.92226832451,False,False,False,False,False,False
2023-01-18,-14763.047659220712,30886.898213966513,44774.929450941105,31065.504122311824,43829.760250787185,31427.24992411003,43480.727400541946,False,False,False,False,False,False
2023-01-19,-7766.704919487101,30886.898213966513,44774.929450941105,31086.896126200747,43855.93033254375,31364.75272858428,43027.58306648724,False,False,False,False,False,False
2023-01-20,21974.6169101536,30886.898213966513,44774.929450941105,31061.499091687725,43825.80566479371,31347.399299826066,42997.094835884884,False,False,False,False,False,False
2023-01-23,11540.77712983434,30886.898213966513,44774.929450941105,30860.72035505188,43618.44153427075,31162.901284895714,42779.53727423204,False,False,False,False,False,False
2023-01-24,3340.0218561138227,30886.898213966513,44774.929450941105,30847.069149747436,43614.13770691087,31157.147072592103,42767.10595109792,False,False,False,False,False,False
2023-01-25,-333.71961049878934,30886.898213966513,44774.929450941105,30798.29771533219,43562.49507016763,31124.12014110457,42986.5368111519,False,False,False,False,False,False
2023-01-26,20511.478218604363,30886.898213966513,44774.929450941105,30809.742119986513,43573.33880468542,31095.211974389764,42777.55787014705,False,False,False,False,False,False
2023-01-27,8036.688693676802,30886.898213966513,44774.929450941105,30802.30522124299,43596.493223998135,31297.642125270526,43362.22362017321,False,False,False,False,False,False
2023-01-30,-16979.509801450673,30886.898213966513,44774.929450941105,30717.98451131055,43435.08474717363,31131.903913810227,42969.59507428828,False,False,False,False,False,False
2023-01-31,15419.1930797681,30886.898213966513,44774.929450941105,30841.505966630757,43546.83514980351,31249.693245387873,43084.802000280084,False,False,False,False,False,False
2023-02-01,7106.905829517324,30886.898213966513,44774.929450941105,30843.45870962365,43552.193418844574,31203.928257366013,43179.599061396235,False,False,False,False,False,False
2023-02-02,27286.80645101297,30886.898213966513,44774.929450941105,30830.357486745823,43542.72879835975,31176.494858354145,43159.866722590064,False,False,False,False,False,False
2023-02-03,-8952.07344493646,30886.898213966513,44774.929450941105,30576.00259912635,43277.742972290696,30860.996321154173,42432.82909150738,False,False,False,False,False,False
2023-02-06,-7714.719366923117,30886.898213966513,44774.929450941105,30527.09452690079,43131.833288969785,30930.491893424096,42662.749088700126,False,False,False,False,False,False
2023-02-07,18660.233880170206,30886.898213966513,44774.929450941105,30564.688854865395,43173.65523981578,30983.02886675864,42682.643019825395,False,False,False,False,False,False
2023-02-08,-12507.389392093715,30886.898213966513,44774.929450941105,30574.854194571777,43199.68548624673,30981.23434952356,42634.36110334327,False,False,False,False,False,False
2023-02-09,-9987.153634360595,30886.898213966513,44774.929450941105,30668.676204859843,43302.368571714265,31085.941954580947,42732.00065715975,False,False,False,False,False,False
2023-02-10,6364.162889806258,30886.898213966513,44774.929450941105,30614.00525004181,43235.543612961956,31040.073761826636,42710.21915982725,False,False,False,False,False,False
2023-02-13,15869.129062153437,30886.898213966513,44774.929450941105,30489.682567469943,43096.30361027511,30896.495941616962,42539.53431211854,False,False,False,False,False,False
2023-02-14,-1349.5830405747254,30886.898213966513,44774.929450941105,30465.77486060421,43090.95654290931,30856.40436572158,42529.20238263852,False,False,False,False,False,False
2023-02-15,6287.907347888872,30886.898213966513,44774.929450941105,30493.520812899154,43107.24006950871,30900.29593147423,42548.394405183906,False,False,False,False,False,False
2023-02-16,-16266.37563911464,30886.898213966513,44774.929450941105,30484.347392445507,43100.552899668175,30896.408801383644,42546.484746883296,False,False,False,False,False,False
2023-02-17,-11715.44618500902,30886.898213966513,44774.929450941105,30445.602053375518,43051.894358362566,30840.59285143958,42507.57866411122,False,False,False,False,False,False
2023-02-21,-20346.017238131306,30886.898213966513,44774.929450941105,30475.984567283445,43088.101214983326,30843.486487355865,42547.517459017465,False,False,False,False,False,False
2023-02-22,-736.7925202003136,30886.898213966513,44774.929450941105,30567.75199810302,43201.90973487298,30937.009581811522,42649.24306117936,False,False,False,False,False,False
2023-02-23,5976.872492507734,30886.898213966513,44774.929450941105,30392.218510437946,42989.50837994785,30761.584738253267,42450.697807257835,False,False,False,False,False,False
2023-02-24,-11693.773800488207,30886.898213966513,44774.929450941105,30395.413266980868,42980.36021430728,30808.387922505313,42398.56777032513,False,False,False,False,False,False
2023-02-27,5070.8429713102905,30886.898213966513,44774.929450941105,30481.588658051147,43054.2636379653,30907.932398722558,42485.86023849955,False,False,False,False,False,False
2023-02-28,330.2875847135902,30886.898213966513,44774.929450941105,30434.207320042435,43006.057983040904,30799.509734821433,42454.13308578358,False,False,False,False,False,False
2023-03-01,-10319.136049560308,30886.898213966513,44774.929450941105,30335.899679233105,42891.89654006626,30724.544197744664,42395.96890932975,False,False,False,False,False,False
2023-03-02,2713.3000814108964,30886.898213966513,44774.929450941105,30412.085038664056,42954.751245194435,30797.80096795404,42465.33722357605,False,False,False,False,False,False
2023-03-03,24607.567536035345,30886.898213966513,44774.929450941105,30354.90142047834,42892.730066760196,30757.363859610345,42396.74160065162,False,False,False,False,False,False
2023-03-06,4226.933506363406,30886.898213966513,44774.929450941105,30294.558007970758,42867.43657241933,30709.34444072182,42384.013788866956,False,False,False,False,False,False
2023-03-07,-15145.021837167722,30886.898213966513,44774.929450941105,30049.74402758551,42571.85630066031,30457.910047978254,42083.96252724105,False,False,False,False,False,False
2023-03-08,-335.23772577016524,30886.898213966513,44774.929450941105,30111.76899536131,42646.932423285856,30528.155737598903,42181.85300287926,False,False,False,False,False,False
2023-03-09,-20833.146395121563,30886.898213966513,44774.929450941105,30116.178039147006,42616.7099289376,30578.976954890062,42155.66827747099,False,False,False,False,False,False
2023-03-10,-6452.931709939119,30886.898213966513,44774.929450941105,30289.265569411604,42821.27636202824,30602.081416425637,41951.61763517858,False,False,False,False,False,False
2023-03-13,5626.063691571453,30886.898213966513,44774.929450941105,30201.56812090203,42714.90781699858,30597.279849733808,42399.597233882945,False,False,False,False,False,False
2023-03-14,19284.803970116096,30886.898213966513,44774.929450941105,30050.399983302777,42540.83000168935,30467.128884149293,42223.76530600059,False,False,False,False,False,False
2023-03-15,-10667.4410955673,30886.898213966513,44774.929450941105,30055.02491077089,42550.32849144958,30305.820889729064,41880.58141635295,False,False,False,False,False,False
2023-03-16,22683.970428726745,30886.898213966513,44774.929450941105,30085.032037574536,42527.6126785253,30374.82633571627,41862.72573443018,False,False,False,False,False,False
2023-03-17,-11384.397978454808,30886.898213966513,44774.929450941105,30107.664678610392,42573.53917850472,30346.076564477167,41887.6267700025,False,False,False,False,False,False
2023-03-20,4309.385033190366,30886.898213966513,44774.929450941105,30197.18779294453,42659.136332997114,30444.090465340392,41908.997599657785,False,False,False,False,False,False
2023-03-21,22457.793392965512,30886.898213966513,44774.929450941105,30203.890414712685,42661.97879002707,30665.40088531644,42288.36563486365,False,False,False,False,False,False
2023-03-22,-15940.39841516675,30886.898213966513,44774.929450941105,30222.228455985198,42697.78627837402,30668.60036614843,42317.00180777554,False,False,False,False,False,False
2023-03-23,2842.4244926279484,30886.898213966513,44774.929450941105,30316.53366134655,42810.04786654395,30714.03541820701,42425.29624311411,False,False,False,False,False,False
2023-03-24,19.478142994477388,30886.898213966513,44774.929450941105,30328.276804605168,42812.87027911765,30563.46891900505,41990.552526261534,False,False,False,False,False,False
2023-03-27,2909.465908072645,30886.898213966513,44774.929450941105,30347.24986601606,42827.62291876855,30582.69037889375,42031.48869204031,False,False,False,False,False,False
2023-03-28,-971.7513692021615,30886.898213966513,44774.929450941105,30351.147106160486,42830.64858174095,30546.775336505027,42582.13300136642,False,False,False,False,False,False
2023-03-29,17985.756326075,30886.898213966513,44774.929450941105,30374.89551908126,42849.299244120804,30568.704390243176,42630.688639804815,False,False,False,False,False,False
2023-03-30,8476.815736677801,30886.898213966513,44774.929450941105,30340.68384917994,42838.395509850816,30523.230339353944,42628.09982559873,False,False,False,False,False,False
2023-03-31,12123.207515702052,30886.898213966513,44774.929450941105,30167.788938373284,42641.216767488884,30372.52326652745,42402.42024771272,False,False,False,False,False,False
2023-04-03,8669.699697848686,30886.898213966513,44774.929450941105,30146.74535509775,42631.22201077183,30351.94605737293,42388.44399880378,False,False,False,False,False,False
2023-04-04,-2100.896717660855,30886.898213966513,44774.929450941105,30142.206491852103,42611.64238689536,30331.24431322204,42431.42522827801,False,False,False,False,False,False
2023-04-05,-7486.487626454163,30886.898213966513,44774.929450941105,30042.893125073988,42493.937546829045,30261.315122648324,42379.25734643604,False,False,False,False,False,False
2023-04-06,4670.962977778419,30886.898213966513,44774.929450941105,29945.932853403057,42375.211258758165,30160.14773414033,42218.846615849005,False,False,False,False,False,False
2023-04-10,-5718.865516040112,30886.898213966513,44774.929450941105,29938.92840712524,42369.47304728145,30160.94916400328,42236.527740251826,False,False,False,False,False,False
2023-04-11,-8036.1068490441885,30886.898213966513,44774.929450941105,29953.345223803157,42385.61794054949,30155.667136267526,42199.63546592392,False,False,False,False,False,False
2023-04-12,-5326.370962674515,30886.898213966513,44774.929450941105,29798.91525777373,42193.31508180336,30015.412170254025,41388.960068790584,False,False,False,False,False,False
2023-04-13,24399.27745279949,30886.898213966513,44774.929450941105,29833.78508414555,42230.04825018388,30047.6258272053,41467.416216918915,False,False,False,False,False,False
2023-04-14,13130.639414079807,30886.898213966513,44774.929450941105,29865.3223725377,42298.783970251956,30289.190892163224,41822.759653922185,False,False,False,False,False,False
2023-04-17,1720.186089642695,30886.898213966513,44774.929450941105,29710.155747463712,42131.05506578228,29967.948917325182,41340.39489296074,False,False,False,False,False,False
2023-04-18,6346.589825565357,30886.898213966513,44774.929450941105,29722.30815254147,42140.59810737637,29952.592813981213,41753.95717982406,False,False,False,False,False,False
2023-04-19,5312.876540224039,30886.898213966513,44774.929450941105,29721.556461033546,42122.589735418456,29952.626143153568,41893.4998915875,False,False,False,False,False,False
2023-04-20,-5687.625284322822,30886.898213966513,44774.929450941105,29686.238870909998,42087.92759923919,29905.64029702446,41796.954755598934,False,False,False,False,False,False
2023-04-21,3047.3777224195705,30886.898213966513,44774.929450941105,29614.040646349124,42001.08692684437,29870.775973666827,41424.626815487776,False,False,False,False,False,False
2023-04-24,168.82039291738448,30886.898213966513,44774.929450941105,29368.602147779347,41702.61024744246,29584.82856924572,41394.77773760295,False,False,False,False,False,False
2023-04-25,-19546.19069655836,30886.898213966513,44774.929450941105,29378.550536621802,41712.06827635973,29868.05143285535,41530.6005420987,False,False,False,False,False,False
2023-04-26,10624.040496035668,30206.719656870868,44774.929450941105,29212.297117029128,41497.27511348005,29415.779388135914,40849.68595257857,False,False,False,False,False,False
2023-04-27,27028.20116300713,30206.719656870868,44774.929450941105,29208.416430244026,41498.28568283406,29501.133326347564,40954.44108326616,False,False,False,False,False,False
2023-04-28,-825.1410082956713,30206.719656870868,44774.929450941105,29159.835872147167,41418.10955219401,29455.044531887135,40928.27696445712,False,False,False,False,False,False
2023-05-01,-7807.035570708787,28048.297687637278,42752.783193988595,28367.648069307168,40387.75142308975,28863.34496838632,40359.588610263265,False,False,False,False,False,False
2023-05-02,-8042.002374649492,28048.297687637278,42752.783193988595,28434.56128415871,40455.25423698864,28754.12608497202,39607.68769720835,False,False,False,False,False,False
2023-05-03,-9586.774870895482,28048.297687637278,42752.783193988595,28502.635139826958,40524.20676443049,28833.024997299864,39684.35295206913,False,False,False,False,False,False
2023-05-04,-7163.363450501248,28048.297687637278,42752.783193988595,28501.052213736846,40453.13009249386,28783.820167273323,39702.510473364404,False,False,False,False,False,False
2023-05-05,27485.500627403573,25635.251438007042,41498.77923503115,27955.556141500834,39745.40410021082,28247.71986090944,38980.310007198794,False,False,False,False,False,False
2023-05-08,311.2042604449917,25635.251438007042,41498.77923503115,27980.002772295935,39826.91878580168,28292.463668031916,38989.679534056595,False,False,False,False,False,False
2023-05-09,-3222.194999378458,24667.98462556739,41498.77923503115,27487.32909279418,39198.18723948615,27829.761108123115,38558.42584016186,False,False,False,False,False,False
2023-05-10,10596.044368497853,24667.98462556739,41498.77923503115,27516.90203901837,39228.2562065372,28047.935234990957,39017.04731641541,False,False,False,False,False,False
2023-05-11,-461.30170728100273,24061.150222417145,41498.77923503115,27263.419994331856,38928.875212769184,27680.024450482775,38259.11231692677,False,False,False,False,False,False
2023-05-12,-8480.547089324235,24061.150222417145,41498.77923503115,27221.317197603512,38881.1462758046,27577.650094830497,38259.72747411997,False,False,False,False,False,False
2023-05-15,3045.1843345339794,24061.150222417145,41498.77923503115,27222.68600940832,38818.235428951426,27563.300071871832,38178.934500309384,False,False,False,False,False,False
2023-05-16,75.67722342828337,24061.150222417145,41498.77923503115,27186.134072725155,38779.57385579047,27525.955229814044,38146.46400400745,False,False,False,False,False,False
2023-05-17,15717.007255567163,24061.150222417145,41498.77923503115,27156.88441863139,38692.84257909929,27503.818611215404,38074.847827704216,False,False,False,False,False,False
2023-05-18,13724.078060516986,23570.038865124814,38265.79943193301,26570.381023838174,37962.08568482377,26894.23740917985,37319.93561921798,False,False,False,False,False,False
2023-05-19,-2876.4104704709252,23570.038865124814,38265.79943193301,26486.187619773355,37881.85523023391,26936.99637412916,37710.65177219299,False,False,False,False,False,False
2023-05-22,-5912.866191501009,23570.038865124814,38265.79943193301,26501.4903891387,37898.34568105503,26933.42693699648,37764.96137898152,False,False,False,False,False,False
2023-05-23,-7389.069523450353,23570.038865124814,38265.79943193301,26467.174588360405,37786.206916531744,26887.359556456613,37656.101142946645,False,False,False,False,False,False
2023-05-24,2727.128160896375,23570.038865124814,38265.79943193301,26453.771105555137,37770.16179053382,26915.947581564596,37557.7335352308,False,False,False,False,False,False
2023-05-25,2575.442246981757,23570.038865124814,38265.79943193301,26466.947654707586,37774.144617478894,26886.22719488099,37645.914066430996,False,False,False,False,False,False
2023-05-26,17218.908030196337,23570.038865124814,38265.79943193301,26460.085145627552,37734.007354186135,26694.907572648324,37236.036838402,False,False,False,False,False,False
2023-05-30,4452.314330830681,23570.038865124814,38265.79943193301,26408.87577735953,37643.719909620835,26648.592541293267,37199.66592184747,False,False,False,False,False,False
2023-05-31,-8365.12765648681,23570.038865124814,38265.79943193301,26411.18338924591,37645.31892727126,26888.8432941427,37174.74841142164,False,False,False,False,False,False
2023-06-01,14841.28383135145,23570.038865124814,38265.79943193301,26468.207652717036,37709.02248011541,26973.81857355459,37430.66198745524,False,False,False,False,False,False
2023-06-02,12799.616975723528,23570.038865124814,38265.79943193301,26467.053829325443,37706.33249293958,26963.7261506048,37363.13977813347,False,False,False,False,False,False
2023-06-05,-2971.136332643715,23570.038865124814,38265.79943193301,26282.625403110153,37499.35593032507,26800.881296865544,37182.874469081755,False,False,False,False,False,False
2023-06-06,2048.531416890098,23570.038865124814,38265.79943193301,26310.72787125754,37527.85990397502,26829.2129763977,37234.656456911005,False,False,False,False,False,False
2023-06-07,-10154.724896184225,23570.038865124814,38265.79943193301,26325.487057178503,37532.40923217809,26564.265427438128,36993.93569904656,False,False,False,False,False,False
2023-06-08,10080.714831783593,23570.038865124814,38265.79943193301,26349.630580728583,37561.38629289084,26566.872913956115,37033.561837958645,False,False,False,False,False,False
2023-06-09,-677.5894183667975,22801.363160340577,38265.79943193301,26021.468379016977,37163.105464334796,26264.47402811123,36655.25562687725,False,False,False,False,False,False
2023-06-12,10733.070646535569,22212.27602677178,34362.43739392073,25494.283980248794,36484.98661656229,25767.75320200164,35915.00634679319,False,False,False,False,False,False
2023-06-13,1936.6814490497263,21796.94992893093,33037.671442224135,24927.46294303547,35770.040872505204,25122.29930885629,35113.25011403892,False,False,False,False,False,False
2023-06-14,-513.257975993381,21796.94992893093,33037.671442224135,24908.6623600665,35750.26983469354,25084.046170590405,35276.92245630008,False,False,False,False,False,False
2023-06-15,12538.586508626458,21796.94992893093,33037.671442224135,24911.984475247653,35718.56871788468,25133.81738895183,35258.457828695624,False,False,False,False,False,False
2023-06-16,-7632.315999309846,21574.144335626606,32903.04826220695,24522.71505266097,35242.41631045391,25039.086635961543,35065.700851138725,False,False,False,False,False,False
2023-06-20,-5724.871114640067,21574.144335626606,32903.04826220695,24572.77127823773,35299.42746613138,24751.966523017985,34797.99028124582,False,False,False,False,False,False
2023-06-21,-3820.8162033688604,21574.144335626606,32903.04826220695,24530.626933059208,35176.5736127573,24719.532850277537,34706.15387742425,False,False,False,False,False,False
2023-06-22,11573.204422218234,21574.144335626606,32903.04826220695,24500.836887646165,35141.48296718307,25035.789489898383,34929.283636178894,False,False,False,False,False,False
2023-06-23,-6197.265942284979,21574.144335626606,32903.04826220695,24500.774102959112,35144.72732326498,25021.638563129567,34993.66562040593,False,False,False,False,False,False
2023-06-26,-4974.862483635007,21574.144335626606,32903.04826220695,24491.371804948605,35073.806662478404,25041.74523768686,34892.8896123987,False,False,False,False,False,False
